"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1.1","pd1.2","pd1.3","offer_pd1","pd2.1","pd2.2","pd2.3","offer_pd2","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
4,12,4,1,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.62270726650022,7,7.62270726650022,1,1.1,1,8.5,8.5,0,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,12,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1","Next","155.245.28.18","cl-12",NA
7,12,4,1,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.580597152933478,6,5.41940284706652,1,1.1,2,5.5,7.5,4,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7.5,1,12,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10","Next","155.245.28.8","cl-2",NA
8,12,4,1,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.523100806493312,2,2.52310080649331,1,1.1,3,6,5,6,"prop_2","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,4,1,12,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3","Next","155.245.28.17","cl-11",NA
1,12,4,1,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.420630418835208,1,0.579369581164792,1,1.2,1,5.6,5.7,5.7,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,12,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5","Next","155.245.28.9","cl-3",NA
5,12,4,1,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",-0.191143437195569,7,6.80885656280443,1,1.2,2,5.8,5.4,5.8,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,12,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1","Next","155.245.28.10","cl-4",NA
6,12,4,1,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.587143957102671,8,8.58714395710267,1,1.2,3,6,5,6,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,12,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3","Next","155.245.28.41","cl-1",NA
9,12,4,1,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.329575618030503,5,4.6704243819695,2,2.1,1,5.8,5.6,5.6,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,12,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3","Next","155.245.28.16","cl-10",NA
10,12,4,1,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.449184701498598,3,2.5508152985014,2,2.1,2,6,6,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,12,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1","Next","155.245.28.12","cl-6",NA
12,12,4,1,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",-0.0899867638014257,6,5.91001323619857,2,2.1,3,3.6,8.1,5.3,"prop_1","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,12,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2","Next","155.245.28.13","cl-7",NA
2,12,4,1,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.0269382410682738,2,2.02693824106827,2,2.2,1,9,8,0,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,12,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3","Next","155.245.28.24","cl-18",NA
3,12,4,1,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.67180710718967,2,1.32819289281033,2,2.2,2,5.7,5.7,5.6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,12,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5","Next","155.245.28.11","cl-5",NA
11,12,4,1,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",-0.647990726260468,6,5.35200927373953,2,2.2,3,5.6,5.6,5.8,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,12,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0","Next","155.245.28.15","cl-9",NA
4,13,4,2,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.0341139326337725,7,6.96588606736623,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
7,13,4,2,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.401764668896794,6,5.59823533110321,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
8,13,4,2,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.248741745809093,2,2.24874174580909,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
1,13,4,2,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.48234705356881,1,0.51765294643119,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,13,4,2,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.0776885616593063,7,7.07768856165931,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
6,13,4,2,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",-0.236760709807277,8,7.76323929019272,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
9,13,4,2,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.118574249697849,5,4.88142575030215,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
10,13,4,2,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",0.370803024061024,3,3.37080302406102,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,13,4,2,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",-0.00901023978367443,6,5.99098976021633,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
2,13,4,2,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",-0.357041538925841,2,1.64295846107416,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
3,13,4,2,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.454941324004903,2,1.5450586759951,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
11,13,4,2,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.687419378058985,6,6.68741937805899,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
4,14,4,3,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.643509589415044,7,6.35649041058496,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
7,14,4,3,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.674124892149121,6,5.32587510785088,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
8,14,4,3,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.275259898928925,2,2.27525989892893,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
1,14,4,3,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.688283585570753,1,0.311716414429247,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,14,4,3,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.0524902792647481,7,7.05249027926475,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
6,14,4,3,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.696646707179025,8,8.69664670717902,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
9,14,4,3,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.469295058958232,5,4.53070494104177,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
10,14,4,3,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",0.697775337100029,3,3.69777533710003,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,14,4,3,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",-0.184743302641436,6,5.81525669735856,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
2,14,4,3,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",-0.204410312091932,2,1.79558968790807,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
3,14,4,3,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.452681425493211,2,1.54731857450679,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
11,14,4,3,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.363679802417755,6,6.36367980241775,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
4,15,4,4,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.558945912448689,7,7.55894591244869,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
7,15,4,4,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.181884431652725,6,5.81811556834728,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
8,15,4,4,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",-0.217588422400877,2,1.78241157759912,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
1,15,4,4,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",0.10357664283365,1,1.10357664283365,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,15,4,4,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",-0.272892968868837,7,6.72710703113116,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
6,15,4,4,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.158916879957542,8,8.15891687995754,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
9,15,4,4,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.67300462545827,5,4.32699537454173,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
10,15,4,4,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.463969368534163,3,2.53603063146584,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,15,4,4,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.536805829638615,6,6.53680582963861,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
2,15,4,4,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.55058273607865,2,2.55058273607865,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
3,15,4,4,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",0.68057839171961,2,2.68057839171961,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
11,15,4,4,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.571391667565331,6,6.57139166756533,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
4,16,4,5,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.0116342854686081,7,7.01163428546861,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
7,16,4,5,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",0.0861145546659827,6,6.08611455466598,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
8,16,4,5,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.239875001087785,2,2.23987500108778,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
1,16,4,5,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",0.580580425169319,1,1.58058042516932,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,16,4,5,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.686957476241514,7,7.68695747624151,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
6,16,4,5,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",-0.30011764918454,8,7.69988235081546,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
9,16,4,5,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",0.682695278897882,5,5.68269527889788,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
10,16,4,5,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.125269113713875,3,2.87473088628612,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,16,4,5,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",-0.463844548212364,6,5.53615545178764,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
2,16,4,5,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.277021977119148,2,2.27702197711915,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
3,16,4,5,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.425053119333461,2,1.57494688066654,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
11,16,4,5,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",-0.517425701767206,6,5.48257429823279,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
