"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
10,9,2,3,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",-0.148344603460282,3,2.85165539653972,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2",NA,"155.245.28.18","cl-12",NA
16,9,2,3,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",-0.0686382515821606,7,6.93136174841784,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
3,9,2,3,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",-0.291500324429944,8,7.70849967557006,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1",NA,"155.245.28.14","cl-8",NA
13,9,2,3,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",-0.0652648181654513,4,3.93473518183455,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5",NA,"155.245.28.9","cl-3",NA
14,9,2,3,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",-0.281151041761041,3,2.71884895823896,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2",NA,"155.245.28.10","cl-4",NA
4,9,2,3,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",0.576116579025984,5,5.57611657902598,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0",NA,"155.245.28.22","cl-16",NA
5,9,2,3,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",0.338394469022751,8,8.33839446902275,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
6,9,2,3,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",0.177238043677062,7,7.17723804367706,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
2,9,2,3,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",-0.0865947188809514,3,2.91340528111905,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
9,9,2,3,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",0.63815481592901,6,6.63815481592901,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
12,9,2,3,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",0.0969234192743897,5,5.09692341927439,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
1,10,2,4,NA,"1994","male","white","2","-2","1","-2","-2","2","1","2","1","-2",2,"0",-0.059851069515571,2,1.94014893048443,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8.5,1.5,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," History","United Kingdom","1","2",NA,"155.245.28.21","cl-15",NA
17,10,2,4,NA,"1992","male","white","-1","-1","-1","2","-1","2","2","-1","-2","-1",7,"0",-0.248923058761284,7,6.75107694123872,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.7,4,12.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.20","cl-14",NA
18,10,2,4,NA,"1994","female","white","1","-2","1","0","-2","2","1","2","-2","-2",2,"0",-0.65684218625538,2,1.34315781374462,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.3,1,8.8,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB English and French law","France","1","3",NA,"155.245.28.13","cl-7",NA
7,10,2,4,NA,"1996","male","white","-1","-1","0","-1","0","2","2","0","1","0",5,"0",0.462007570266724,5,5.46200757026672,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,4.5,4,11,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Sport and Exercise Science","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
11,10,2,4,NA,"1993","male","white","1","-2","0","-2","-2","2","1","2","1","1",3,"0",0.200463922601193,3,3.20046392260119,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,7,4,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA MODERN LANGUAGES","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
15,10,2,4,NA,"1995","male","black","-1","-1","1","0","-1","2","2","-1","1","-1",4,"2",-0.428040047129616,4,3.57195995287038,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Business Management","United Kingdom","0","0",NA,"155.245.28.16","cl-10",NA
8,10,2,4,NA,"1967","male","white","0","2","2","0","-1","-2","1","2","2","1",5,"-1",0.53780208863318,5,5.53780208863318,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," organised crime, terrorism and security","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
10,10,2,4,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",0.227832954609767,3,3.22783295460977,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2",NA,"155.245.28.18","cl-12",NA
16,10,2,4,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",0.488668113108724,7,7.48866811310872,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
3,10,2,4,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",0.159068340575322,8,8.15906834057532,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1",NA,"155.245.28.14","cl-8",NA
13,10,2,4,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",0.556043363409117,4,4.55604336340912,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5",NA,"155.245.28.9","cl-3",NA
14,10,2,4,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",-0.00679101068526511,3,2.99320898931474,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2",NA,"155.245.28.10","cl-4",NA
4,10,2,4,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",0.235280250525102,5,5.2352802505251,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0",NA,"155.245.28.22","cl-16",NA
5,10,2,4,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",-0.454976936755702,8,7.5450230632443,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
6,10,2,4,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",0.47945286645554,7,7.47945286645554,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
2,10,2,4,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",-0.147802777495235,3,2.85219722250476,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
9,10,2,4,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",-0.282016949169338,6,5.71798305083066,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
12,10,2,4,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",0.457057704636827,5,5.45705770463683,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
1,11,2,5,NA,"1994","male","white","2","-2","1","-2","-2","2","1","2","1","-2",2,"0",0.408360949344933,2,2.40836094934493,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8.5,1.5,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," History","United Kingdom","1","2",NA,"155.245.28.21","cl-15",NA
17,11,2,5,NA,"1992","male","white","-1","-1","-1","2","-1","2","2","-1","-2","-1",7,"0",0.494932349817827,7,7.49493234981783,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.7,4,12.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.20","cl-14",NA
18,11,2,5,NA,"1994","female","white","1","-2","1","0","-2","2","1","2","-2","-2",2,"0",-0.228472657129168,2,1.77152734287083,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.3,1,8.8,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB English and French law","France","1","3",NA,"155.245.28.13","cl-7",NA
7,11,2,5,NA,"1996","male","white","-1","-1","0","-1","0","2","2","0","1","0",5,"0",-0.436968026263639,5,4.56303197373636,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,4.5,4,11,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Sport and Exercise Science","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
11,11,2,5,NA,"1993","male","white","1","-2","0","-2","-2","2","1","2","1","1",3,"0",-0.182186988461763,3,2.81781301153824,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,7,4,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA MODERN LANGUAGES","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
15,11,2,5,NA,"1995","male","black","-1","-1","1","0","-1","2","2","-1","1","-1",4,"2",-0.539530562330037,4,3.46046943766996,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Business Management","United Kingdom","0","0",NA,"155.245.28.16","cl-10",NA
8,11,2,5,NA,"1967","male","white","0","2","2","0","-1","-2","1","2","2","1",5,"-1",0.625843772152439,5,5.62584377215244,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," organised crime, terrorism and security","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
10,11,2,5,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",-0.0880507302936167,3,2.91194926970638,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2",NA,"155.245.28.18","cl-12",NA
16,11,2,5,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",0.126609893655404,7,7.1266098936554,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
3,11,2,5,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",-0.341583612468094,8,7.65841638753191,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1",NA,"155.245.28.14","cl-8",NA
13,11,2,5,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",-0.0661259681452065,4,3.93387403185479,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5",NA,"155.245.28.9","cl-3",NA
14,11,2,5,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",-0.688294960698113,3,2.31170503930189,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2",NA,"155.245.28.10","cl-4",NA
4,11,2,5,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",0.0726977169513703,5,5.07269771695137,3,3.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0",NA,"155.245.28.22","cl-16",NA
5,11,2,5,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",0.0173922509420663,8,8.01739225094207,3,3.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
6,11,2,5,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",0.0126444783993065,7,7.01264447839931,3,3.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
2,11,2,5,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",-0.217463804828003,3,2.782536195172,3,3.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
9,11,2,5,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",-0.00848579350858925,6,5.99151420649141,3,3.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
12,11,2,5,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",-0.0763132143300027,5,4.92368678567,3,3.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
1,12,3,1,NA,"1994","male","white","2","-2","1","-2","-2","2","1","2","1","-2",2,"0",0.14793443554081,2,2.14793443554081,1,1.1,1,"7","5","5","prop_2","1","Accepted",NA,NA,NA,5,1,12,7,8.5,1.5,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," History","United Kingdom","1","2","Next Negotiation","155.245.28.21","cl-15",NA
7,12,3,1,NA,"1996","male","white","-1","-1","0","-1","0","2","2","0","1","0",5,"0",-0.270321697881445,5,4.72967830211855,1,1.1,2,"5","6","6","prop_2","1","Accepted",NA,NA,NA,6,1,12,42,4.5,4,11,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Sport and Exercise Science","United Kingdom","0","0","Next Negotiation","155.245.28.15","cl-9",NA
18,12,3,1,NA,"1994","female","white","1","-2","1","0","-2","2","1","2","-2","-2",2,"0",0.041432454297319,2,2.04143245429732,1,1.1,3,"5.7","5.7","5.6","prop_2","1","Accepted",NA,NA,NA,6,1,12,42,5.3,1,8.8,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB English and French law","France","1","3","Next Negotiation","155.245.28.13","cl-7",NA
11,12,3,1,NA,"1993","male","white","1","-2","0","-2","-2","2","1","2","1","1",3,"0",-0.247640428645536,3,2.75235957135446,1,1.2,1,"5.60","5.70","5.70","prop_1","1","Accepted",NA,NA,NA,5.6,1,12,47,7,4,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA MODERN LANGUAGES","United Kingdom","1","1","Next Negotiation","155.245.28.23","cl-17",NA
15,12,3,1,NA,"1995","male","black","-1","-1","1","0","-1","2","2","-1","1","-1",4,"2",0.665125436196104,4,4.6651254361961,1,1.2,2,"5.5","6","5.5","prop_1","1","Accepted",NA,NA,NA,5.7,1,12,7,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Business Management","United Kingdom","0","0","Next Negotiation","155.245.28.16","cl-10",NA
17,12,3,1,NA,"1992","male","white","-1","-1","-1","2","-1","2","2","-1","-2","-1",7,"0",-0.199146079039201,7,6.8008539209608,1,1.2,3,"0","8","9","prop_1","1","Accepted",NA,NA,NA,5.7,1,12,12,5.7,4,12.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2","Next Negotiation","155.245.28.20","cl-14",NA
8,12,3,1,NA,"1967","male","white","0","2","2","0","-1","-2","1","2","2","1",5,"-1",-0.0427366491407156,5,4.95726335085928,2,2.1,1,"5.6","5.7","5.7","prop_3","1","Accepted",NA,NA,NA,6.5,1,12,47,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," organised crime, terrorism and security","United Kingdom","0","0","Next Negotiation","155.245.28.17","cl-11",NA
10,12,3,1,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",-0.320258780801669,3,2.67974121919833,2,2.1,2,"5.70","5.60","5.70","prop_3","0","Accepted",NA,NA,NA,0,1,12,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2","Next Negotiation","155.245.28.18","cl-12",NA
14,12,3,1,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",-0.273267963109538,3,2.72673203689046,2,2.1,3,"6.5","0","10.5","prop_3","1","Accepted",NA,NA,NA,10.5,1,12,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2","Next Negotiation","155.245.28.10","cl-4",NA
3,12,3,1,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",0.203105746954679,8,8.20310574695468,2,2.2,1,"7","5","5","prop_2","1","Accepted",NA,NA,NA,5.5,1,12,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1","Next Negotiation","155.245.28.14","cl-8",NA
13,12,3,1,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",-0.148354012379423,4,3.85164598762058,2,2.2,2,"5.5","6","5.5","prop_2","1","Accepted",NA,NA,NA,6,1,12,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5","Next Negotiation","155.245.28.9","cl-3",NA
16,12,3,1,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",-0.591197749739513,7,6.40880225026049,2,2.2,3,"5.80","5.40","5.80","prop_2","1","Accepted",NA,NA,NA,5.5,1,12,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0","Next Negotiation","155.245.28.8","cl-2",NA
4,12,3,1,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",0.594777643168345,5,5.59477764316834,3,3.1,1,"5.6","5.7","5.7","prop_3","1","Accepted",NA,NA,NA,5.7,1,12,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0","Next Negotiation","155.245.28.22","cl-16",NA
6,12,3,1,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",0.113870299281552,7,7.11387029928155,3,3.1,2,"5","7","5","prop_3","1","Accepted",NA,NA,NA,5.7,1,12,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2","Next Negotiation","155.245.28.41","cl-1",NA
12,12,3,1,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",0.0543110372964293,5,5.05431103729643,3,3.1,3,"5.7","5.7","5.6","prop_3","1","Accepted",NA,NA,NA,5.6,1,12,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1","Next Negotiation","155.245.28.24","cl-18",NA
2,12,3,1,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",-0.219474208727479,3,2.78052579127252,3,3.2,1,"5.60","5.70","5.70","prop_2","0","Rejected",NA,NA,NA,0,NA,NA,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0","Next Negotiation","155.245.28.11","cl-5",NA
5,12,3,1,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",0.352100030006841,8,8.35210003000684,3,3.2,2,"4","9","4","prop_2","1","Rejected",NA,NA,NA,0,NA,NA,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0","Next Negotiation","155.245.28.19","cl-13",NA
9,12,3,1,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",0.577543570613489,6,6.57754357061349,3,3.2,3,"5.6","5.6","5.8","prop_2","0","Rejected",NA,NA,NA,0,NA,NA,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0","Next Negotiation","155.245.28.12","cl-6",NA
1,13,3,2,NA,"1994","male","white","2","-2","1","-2","-2","2","1","2","1","-2",2,"0",-0.387951500713825,2,1.61204849928617,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8.5,1.5,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," History","United Kingdom","1","2",NA,"155.245.28.21","cl-15",NA
